0,42.25127,13.99976,13.99988,14.00969,0.001756605,1.617651
0,0.6334686,13.99912,14.00018,14.02485,0.001204375,1.619261
0,0.6122055,14.00028,13.99974,14.09259,0.0004894496,1.548814
0,0.6492386,13.99912,14.00047,14.08761,0.001742637,1.633765
0,0.6174088,13.99963,13.99961,13.93735,0.001582719,1.668939
0,8.786629,14.00007,13.99975,13.99601,0.001166071,1.518426
0,13.95959,13.99992,13.99917,14.05679,0.001076595,1.61443
0,0.6205006,13.99989,14.00049,13.9632,0.0004858453,1.652983
0,0.6711025,14.00051,13.99889,13.98217,0.0006745436,1.598832
0,0.6853218,13.99986,13.99988,13.99343,0.0006902736,1.604318
0,0.6351967,14.00011,14,14.05964,0.001929967,1.58339
0,0.6078243,14.00012,14.00077,14.02316,0.0006860083,1.598617
0,0.6169033,14.00157,13.99868,14.04893,0.003897924,1.621702
0,1.384199,14.00023,13.99991,14.0116,0.000978199,1.707018
0,0.6551156,14.00032,14.00131,14.01315,0.002212797,1.630797
0,0.6453648,13.99982,14.00046,14.05445,0.001008877,1.605669
0,0.6235266,13.99977,13.99919,14.01536,0.001152321,1.601393
0,0.6118226,13.9989,13.99944,14.02108,0.001699084,1.539592
0,0.6163912,14.00032,14.00072,14.00259,0.0003627267,1.632228
0,0.6109743,14.00031,14.00166,14.00379,0.001128313,1.650267
0,1.433019,14.00028,13.99997,13.99316,0.001512003,1.658812
0,0.6387658,14.00026,14.00092,13.97332,0.001777133,1.575489
0,0.6196871,14.00029,13.99988,13.98447,0.001377592,1.640047
0,0.6608887,14.00053,14.00104,14.01895,0.000424618,1.550226
0,0.7258511,14.00063,14.00181,13.97007,0.00136831,1.60243
0,0.6175709,14,14.00081,14.07375,0.001449785,1.597415
0,0.6247797,13.99978,13.99993,14.02075,0.001388297,1.601784
0,0.6242552,14.00066,14.00031,13.99822,0.0009171354,1.537059
0,0.6225834,13.99946,13.99869,13.98758,0.0006650838,1.616048
0,0.6221018,13.99999,13.99996,13.96138,0.0004832777,1.603353
0,0.6373711,14.00073,14.00034,13.95698,0.001793372,1.71525
0,0.625844,13.99985,14.00224,14.02996,0.002174338,1.69383
0,0.6181993,14,13.99983,14.01692,0.0003545331,1.562014
0,0.6774874,13.99999,13.99941,13.98288,0.00131213,1.660751
0,0.6284246,13.99967,14.00013,13.97279,0.001987344,1.611288
0,0.631712,14.00033,13.99984,13.98616,0.0006653469,1.61803
0,0.6317978,14.00023,13.99947,14.01778,0.0007695161,1.610125
0,1.430203,13.99888,13.99949,13.83937,0.004338926,1.604166
0,0.7389474,14.00013,14.00038,14.01638,0.001379684,1.717338
0,0.6246152,13.99975,14.00029,13.9678,0.0006215781,1.668639
0,0.6273293,14.00037,14.00037,14.08219,0.0009706442,1.64314
0,0.64042,13.99947,14.00078,13.99292,0.001243427,1.577728
0,0.61447,13.99964,14.00057,13.99788,0.0008038774,1.614257
0,0.6294661,14.00007,14.00023,14.00057,0.0008410565,1.568401
0,0.6216774,13.9996,14.00118,14.03507,0.002010457,1.60199
0,1.410588,14.00086,14.00041,14.00826,0.001984555,1.688892
0,0.6675882,13.99981,14.00111,14.00783,0.002773713,1.623302
0,0.6575079,14,13.9995,14.0367,0.00072274,1.717928
0,0.7426844,13.99705,14.00089,14.01758,0.003671028,1.619242
0,0.6635399,13.99963,13.99869,14.07088,0.001133693,1.571773
0,0.6389055,14.0001,13.99999,14.05093,0.000760758,1.63423
0,0.6273832,13.99922,13.99888,14.00783,0.0009171447,1.552742
0,0.6144791,14.00023,13.99917,13.97664,0.00119454,1.623492
0,0.6191225,13.99974,14.00089,14.03951,0.0008907196,1.575672
0,0.6139727,14.00015,14.00001,14.04308,0.0004205164,1.649081
0,0.6154346,13.99957,14.00144,14.00556,0.0007088865,1.58174
0,0.6304941,13.9995,14.00021,14.00861,0.001745703,1.561693
0,0.6321468,13.99992,14.00001,14.02942,0.0007021772,1.61876
0,0.6232519,13.99955,13.9999,14.04059,0.0008259807,1.636224
0,0.6376562,13.9994,13.99997,13.98388,0.0009803021,1.576142
0,1.247876,14.00051,14.00083,13.98666,0.0007663575,1.544266
0,0.6235113,14.0001,14.00019,13.99715,0.0004543534,1.719808
0,0.627367,14.00118,14.0005,14.02978,0.001587666,1.557009
0,0.6293316,13.9999,14.00004,14.07185,0.0004517926,1.592625
0,0.6315651,13.99986,13.99943,14.09587,0.0005601243,1.603701
0,0.6279449,14.0006,14.00059,14.03617,0.001134359,1.682065
0,0.6247997,14.00001,14.00026,13.92003,0.0004714738,1.613619
0,0.6410275,13.99987,13.99999,14.02913,0.0007856874,1.546479
0,0.6584454,14.00012,14.00026,14.00337,0.0004215381,1.525026
0,0.6320267,14.00022,13.99957,13.93883,0.0007958845,1.627255
0,0.6367378,13.99947,13.99761,14.03836,0.003074869,1.653551
0,0.6281624,13.99968,13.99947,14.03381,0.001549723,1.584917
0,0.6214752,14.00021,14.00031,13.98782,0.000977237,1.550981
0,0.6205769,14.00018,14.00052,14.00731,0.0006079571,1.563134
0,0.6144409,14.00018,13.99988,13.94049,0.0009182948,1.5756
0,0.6507015,14.00015,13.99995,14.00881,0.000669273,1.647453
0,0.6277809,14.0001,14.00002,14.00621,0.0006148108,1.616895
0,1.480267,14.00011,13.99966,13.98099,0.001793777,1.641052
0,0.6318121,13.99974,13.99986,14.05364,0.0007685277,1.586938
1.319641,1.446506,14.00004,14.00112,13.96933,0.001146772,1.656351
0.5213017,0.632339,13.99903,13.99943,13.97363,0.002363093,1.56952
0.5128126,0.6952553,13.99959,13.99997,14.03093,0.001219538,1.535781
0.642036,0.7730255,14.00075,13.99994,14.04579,0.001581439,1.65197
0.5321984,0.6361136,14.00023,13.99998,13.957,0.0004099741,1.584647
0.5204868,0.6267567,14,14.0003,14.09655,0.002061833,1.588996
0.5129871,0.6132469,14.00008,14.00093,14.00411,0.0006992936,1.620309
0.508379,0.6074133,13.9999,13.99994,14.00441,0.0007138038,1.667091
0.5305595,0.6298294,14.00051,14.00112,14.07773,0.001808148,1.597611
0.5392056,0.6664581,14.00002,14.00099,14.0334,0.0005405113,1.579897
0.5449619,0.6574411,13.99997,14.00013,14.05731,0.0007599926,1.606208
0.5216999,0.6471605,13.99931,14.00067,14.03543,0.001257136,1.631279
0.5338821,0.6348743,14.00021,13.99964,13.95915,0.001239448,1.580966
0.5556965,0.6584864,13.9999,13.99996,13.97977,0.0006100418,1.605376
1.105453,1.214076,13.9997,13.99935,13.98614,0.0005745599,1.592322
0.5328226,0.6454868,14.00015,14.00027,14.00638,0.0008162492,1.576811
0.5164051,0.6604862,14.00047,14.00141,13.76732,0.003342514,1.622057
0.5332146,0.6485901,14.00009,14.00034,14.03644,0.0007855712,1.584063
1.470439,1.585344,13.99979,13.9995,13.99502,0.001089173,1.655519
0.5172982,0.6380234,14.00011,14.00039,13.99556,0.001696722,1.681279
1.580803,1.692038,13.99991,14.00026,14.04699,0.0006520699,1.627798
0.5404644,0.6387792,13.99904,13.99934,13.99103,0.001588997,1.648738
0.514843,0.6215281,13.99918,13.99954,13.97945,0.0009567235,1.626789
0.5201097,0.6456146,14.00013,13.99991,13.94665,0.00096905,1.642075
0.5689569,0.6891026,14.00093,14.00069,14.0235,0.00151976,1.61418
0.5623407,0.664588,13.99999,14.00007,14.06562,0.0004600963,1.594922
0.5138559,0.6211872,14.00012,14.00014,14.04874,0.0003882527,1.638891
0.5131369,0.6144199,13.9999,13.99969,13.98765,0.001095487,1.645695
0.5114269,0.6106911,13.99972,13.99959,13.98558,0.001880565,1.642874
0.5064821,0.597333,14.00007,13.99995,14.04768,0.001018234,1.668015
0.5076075,0.6112776,14,14.00074,14.07421,0.0008897348,1.515087
1.3195,1.414067,14.00001,14.00005,14.04744,0.0002918244,1.633999
0.5144482,0.6104708,13.99959,13.99989,14.0127,0.00141019,1.540178
0.5118465,0.6082773,14.00018,14.00015,13.96903,0.0004280028,1.603109
0.5625525,0.6648712,13.99982,13.99949,14.06643,0.0009021004,1.589495
0.5218163,0.6262951,13.99973,14.00101,14.04538,0.001175807,1.64888
0.5132084,0.6157665,13.99952,14.00033,14.01506,0.001451516,1.572676
0.5196075,0.6149044,14.00019,14.0001,13.95854,0.00193272,1.612
0.5128021,0.6174679,13.9993,13.99931,14.04384,0.001380204,1.62424
0.5191631,0.6212597,14.00045,13.99894,14.07783,0.003077065,1.600035
0.516634,0.6221409,14.00014,13.99989,14.01756,0.001739496,1.597398
0.5163784,0.6143169,13.9993,13.99988,14.00081,0.001506234,1.597712
